RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30
394938,59,"Omaha, NE",msa,NE,144896.0,153918.0,156728.0,157646.0,153349.0,148577.0,146806.0,142140.0,139607.0,134389.0,133858.0,137544.0,142756.0,145633.0,147921.0,149016.0,149863.0,148689.0,143994.0,138514.0,135027.0,140399.0,142915.0,146570.0,143974.0,147046.0,149763.0,153686.0,152465.0,147769.0,140522.0,142500.0,144802.0,146920.0,139480.0,137595.0,139214.0,146600.0,150260.0,152165.0,153066.0,149275.0,147079.0,140706.0,142298.0,137484.0,136904.0,136097.0,142226.0,151138.0,159379.0,163903.0,162839.0,158426.0,152119.0,145920.0,140358.0,137341.0,136695.0,138972.0,142749.0,151558.0,158303.0,164594.0,164197.0,157246.0,152862.0,147046.0,148701.0,147502.0,149018.0,150379.0,152340.0,158124.0,164579.0,171833.0,175732.0,172122.0,164387.0,159714.0,154923.0,157335.0,156403.0,161638.0,163600.0,170235.0,177932.0,183526.0,180970.0,176895.0,173727.0,171226.0,166553.0,164089.0,165703.0,170045.0,171599.0,174366.0,178615.0,186299.0,185930.0,183141.0,176531.0,175088.0,174090.0,175415.0,172201.0,175533.0,176480.0,185774.0,190350.0,193553.0,192547.0,188359.0,183555.0,182316.0,179632.0,185405.0,183501.0,185332.0,182482.0,191424.0,199885.0,207087.0,206065.0,203140.0,201056.0,202298.0,199949.0,197204.0,193582.0,193330.0,197061.0,203144.0,211155.0,216503.0,218304.0,215152.0,212958.0,208654.0,204166.0,197092.0,196506.0,200979.0,210487.0,219266.0,228781.0,236263.0,239199.0,238284.0,235610.0,234602.0,234027.0,229577.0,225873.0,229715.0,240060.0,252747.0,263763.0,273493.0,274187.0,271389.0,263551.0,261322.0,254198.0,248033.0,243579.0,249218.0,260967.0,274513.0,287442.0,297421.0,297211.0,293915.0,285408.0,282149.0,274168.0,273682.0,271167.0,277311.0,283346.0,296663.0,305624.0,313720.0,316601.0,317164.0,310749.0,310000.0,306926.0,303500.0,295836.0,294648.0,302869.0,320246.0,332706.0,340447.0,337511.0,330912.0,325236.0,325429.0,329280.0,328482.0,319923.0,314187.0,322296.0
394415,60,"Bridgeport, CT",msa,CT,802574.0,808864.0,834793.0,822430.0,833878.0,773561.0,716447.0,641324.0,602398.0,560793.0,542303.0,573252.0,585180.0,597324.0,605670.0,662540.0,692411.0,702606.0,682148.0,660082.0,647975.0,657574.0,669950.0,668114.0,672048.0,691948.0,728460.0,793366.0,815761.0,799798.0,714766.0,681195.0,690952.0,724189.0,735701.0,721449.0,739075.0,791743.0,845386.0,832356.0,807006.0,766702.0,709929.0,640865.0,592879.0,616145.0,629006.0,641449.0,637890.0,673921.0,722746.0,765260.0,771085.0,758431.0,707455.0,669014.0,711669.0,698096.0,705589.0,623185.0,644447.0,685015.0,741040.0,788477.0,784535.0,737951.0,685334.0,659728.0,695766.0,738790.0,732621.0,684716.0,667770.0,696374.0,758295.0,781031.0,792859.0,727576.0,688130.0,650883.0,685077.0,671397.0,664555.0,637718.0,671635.0,705221.0,767448.0,777880.0,764626.0,721017.0,700233.0,659592.0,637541.0,626316.0,649652.0,651428.0,638705.0,641144.0,676538.0,708937.0,696958.0,658925.0,614013.0,611910.0,605006.0,630710.0,645903.0,680119.0,690090.0,697613.0,712644.0,700676.0,706743.0,678458.0,664333.0,646419.0,675788.0,694748.0,699902.0,700144.0,733269.0,731084.0,725020.0,722800.0,744648.0,718780.0,662573.0,623203.0,630505.0,635117.0,611399.0,574858.0,594477.0,629000.0,684777.0,694223.0,702730.0,667998.0,630632.0,618964.0,624448.0,660538.0,649325.0,649160.0,630815.0,659332.0,727599.0,772297.0,826576.0,834820.0,864238.0,850661.0,841744.0,819227.0,872630.0,878440.0,951045.0,989447.0,1054037.0,1090377.0,1057674.0,1003588.0,901410.0,863474.0,856329.0,886098.0,884995.0,922216.0,969894.0,1026047.0,1066838.0,1075470.0,1096746.0,1047233.0,995952.0,938493.0,923368.0,948234.0,913623.0,925864.0,924754.0,1014073.0,1098568.0,1143571.0,1194045.0,1133401.0,1090928.0,999351.0,993545.0,998582.0,991242.0,979591.0,1021348.0,1064014.0,1145100.0,1182403.0,1227184.0,1201282.0,1117991.0,1072213.0,1045027.0,1063115.0,1076683.0,1118456.0,1168235.0
394653,61,"Greenville, SC",msa,SC,147765.0,151008.0,159213.0,163214.0,164029.0,153834.0,147990.0,141882.0,140481.0,140236.0,140817.0,141805.0,144016.0,152153.0,156682.0,157201.0,150840.0,150533.0,149322.0,146513.0,141806.0,146561.0,148327.0,152159.0,147847.0,152355.0,156385.0,163254.0,160191.0,160066.0,155096.0,155653.0,149400.0,153626.0,154627.0,158414.0,152778.0,152139.0,157641.0,163144.0,163374.0,156540.0,148749.0,144559.0,143273.0,147217.0,147786.0,147889.0,149023.0,154922.0,162954.0,166441.0,163257.0,158461.0,156086.0,159821.0,158550.0,159519.0,153642.0,153179.0,154552.0,165034.0,174694.0,177491.0,174744.0,169253.0,161685.0,159966.0,159923.0,161476.0,160349.0,162962.0,165264.0,170807.0,175183.0,179999.0,178760.0,171628.0,170170.0,168274.0,170798.0,166496.0,169473.0,170802.0,173694.0,180207.0,188283.0,196229.0,194796.0,184950.0,179551.0,182528.0,199320.0,200409.0,,,217004.0,192286.0,207698.0,210125.0,206907.0,195616.0,193230.0,190307.0,186144.0,181598.0,183198.0,189337.0,195197.0,198051.0,208095.0,210559.0,214039.0,203365.0,201586.0,200412.0,204324.0,208580.0,209632.0,209884.0,212755.0,218073.0,227468.0,230322.0,228217.0,219897.0,210691.0,208248.0,205376.0,208894.0,209261.0,215029.0,222140.0,228899.0,237921.0,238651.0,239900.0,236614.0,235562.0,229594.0,226009.0,220823.0,225024.0,228878.0,235868.0,241565.0,250755.0,256615.0,265997.0,267325.0,277817.0,278756.0,283816.0,278263.0,274256.0,276207.0,280212.0,291906.0,301284.0,306421.0,313143.0,311590.0,314567.0,312578.0,314766.0,308423.0,311845.0,314622.0,330209.0,337415.0,349029.0,348901.0,347076.0,341405.0,345760.0,347244.0,339759.0,325340.0,314224.0,322644.0,331143.0,348326.0,355233.0,368657.0,366791.0,360784.0,356954.0,357947.0,352686.0,340705.0,334344.0,339907.0,351441.0,368418.0,388159.0,395109.0,390239.0,378120.0,374245.0,372418.0,370725.0,364760.0,367496.0,369127.0,382048.0
394312,62,"Albuquerque, NM",msa,NM,216646.0,220955.0,227005.0,229824.0,228991.0,220187.0,213296.0,204350.0,202019.0,202909.0,204996.0,207936.0,205551.0,209019.0,207704.0,211455.0,207140.0,205746.0,202581.0,202327.0,204322.0,206329.0,205364.0,203617.0,202086.0,205179.0,206362.0,212306.0,216579.0,216910.0,216919.0,214918.0,214886.0,206775.0,206390.0,202434.0,201170.0,194798.0,195161.0,198209.0,197223.0,195312.0,194923.0,193896.0,193249.0,189268.0,187415.0,186627.0,192083.0,199228.0,203907.0,203461.0,202130.0,200038.0,198328.0,198547.0,201577.0,194574.0,192463.0,190412.0,193861.0,197789.0,199619.0,208394.0,212635.0,211789.0,207399.0,201904.0,204612.0,202360.0,200014.0,193959.0,199492.0,207891.0,211821.0,215078.0,211182.0,210894.0,206782.0,207383.0,208906.0,203655.0,198004.0,196414.0,199418.0,204903.0,210662.0,213029.0,216115.0,216357.0,215158.0,209862.0,204986.0,206426.0,207116.0,209046.0,210055.0,216634.0,222451.0,224774.0,221898.0,220848.0,218681.0,218337.0,214903.0,214699.0,215344.0,215596.0,221516.0,225165.0,231246.0,232062.0,233351.0,230778.0,232895.0,240267.0,240893.0,234392.0,224471.0,227999.0,233958.0,237251.0,238372.0,241577.0,245142.0,243756.0,236289.0,234156.0,235680.0,240750.0,240889.0,240775.0,247155.0,254873.0,261861.0,262062.0,258140.0,255898.0,259937.0,261761.0,262608.0,257133.0,262211.0,266721.0,270509.0,265901.0,266279.0,272286.0,282983.0,286490.0,290039.0,288995.0,292445.0,292066.0,297172.0,298729.0,306236.0,311967.0,320895.0,328617.0,331270.0,330664.0,325200.0,330435.0,338112.0,341895.0,345184.0,347434.0,360007.0,370945.0,376278.0,374487.0,367480.0,364733.0,365467.0,362770.0,359901.0,351638.0,348608.0,350097.0,362244.0,378776.0,392825.0,400631.0,403541.0,402999.0,395359.0,390512.0,382132.0,377093.0,371967.0,375591.0,384932.0,394302.0,403620.0,413927.0,415574.0,407961.0,402786.0,404109.0,409845.0,403008.0,397046.0,404722.0,412510.0
394357,63,"Bakersfield, CA",msa,CA,226707.0,220400.0,214077.0,205694.0,195515.0,186628.0,178736.0,171201.0,163568.0,153505.0,144053.0,136394.0,132224.0,132590.0,136592.0,141200.0,144707.0,142829.0,141934.0,140629.0,140868.0,138085.0,137649.0,137668.0,138046.0,140925.0,141584.0,143267.0,142167.0,142432.0,140311.0,136159.0,131188.0,129728.0,129069.0,128094.0,128792.0,131370.0,136095.0,137408.0,138003.0,135778.0,135129.0,133048.0,134092.0,133127.0,129243.0,128215.0,130647.0,134824.0,138763.0,139594.0,145612.0,145486.0,149043.0,149332.0,152366.0,152514.0,152797.0,155385.0,160832.0,170969.0,179151.0,184304.0,184835.0,183023.0,182365.0,183032.0,183768.0,181427.0,179336.0,182136.0,185802.0,188018.0,189529.0,191917.0,195118.0,195741.0,194917.0,193992.0,191608.0,189381.0,187460.0,186990.0,192602.0,198302.0,202713.0,206176.0,205368.0,205253.0,201670.0,201350.0,201465.0,201104.0,198754.0,197741.0,200865.0,204919.0,213331.0,217882.0,220583.0,215065.0,211516.0,209486.0,210020.0,210107.0,207762.0,209106.0,214450.0,218750.0,222773.0,223000.0,222674.0,223617.0,220749.0,223026.0,221947.0,220035.0,222810.0,225884.0,233687.0,237273.0,238583.0,239059.0,241235.0,242417.0,241545.0,235203.0,228944.0,226708.0,230900.0,238656.0,244768.0,247019.0,250469.0,249823.0,251580.0,250195.0,252734.0,255209.0,258664.0,253997.0,252144.0,249731.0,257880.0,259394.0,263150.0,266781.0,274910.0,281984.0,285840.0,289407.0,292410.0,293197.0,290255.0,292988.0,298615.0,310744.0,312891.0,318741.0,319477.0,325555.0,328090.0,329631.0,334882.0,337290.0,338889.0,337588.0,344883.0,351235.0,355413.0,354547.0,355410.0,351229.0,347160.0,339890.0,338049.0,335640.0,338087.0,338426.0,338022.0,346011.0,350297.0,357295.0,354527.0,355442.0,348504.0,346559.0,338780.0,338900.0,340958.0,345232.0,352815.0,357322.0,366045.0,371867.0,374622.0,376530.0,371750.0,364995.0,363565.0,366301.0,372107.0,370132.0,376885.0
394308,64,"Albany, NY",msa,NY,178496.0,182389.0,186376.0,192721.0,196117.0,198568.0,192825.0,188912.0,183384.0,180829.0,171422.0,177519.0,180858.0,189226.0,185046.0,186558.0,192499.0,191602.0,192294.0,183739.0,177963.0,168817.0,168807.0,171778.0,175219.0,176234.0,186665.0,189598.0,191899.0,183626.0,182990.0,185323.0,184272.0,185117.0,180221.0,175746.0,172657.0,173991.0,182163.0,189659.0,195063.0,194763.0,188640.0,182323.0,179802.0,178818.0,175205.0,172514.0,176912.0,180678.0,187093.0,193731.0,199628.0,199806.0,190944.0,192578.0,191760.0,186354.0,179487.0,180773.0,187321.0,187173.0,194399.0,200061.0,208024.0,202521.0,197092.0,187592.0,184320.0,186148.0,188805.0,192454.0,187915.0,188242.0,186212.0,197194.0,201071.0,197557.0,191177.0,189501.0,188740.0,186062.0,179787.0,180015.0,180521.0,185910.0,188777.0,198119.0,201671.0,201702.0,193528.0,187741.0,182392.0,179299.0,176911.0,176417.0,176497.0,180671.0,187299.0,194163.0,196523.0,194877.0,189899.0,186084.0,185332.0,181614.0,178791.0,178660.0,180388.0,185553.0,190712.0,203695.0,209824.0,207337.0,196185.0,197337.0,195222.0,195405.0,188559.0,187713.0,193200.0,197929.0,207983.0,212568.0,215686.0,211022.0,206428.0,204172.0,202011.0,201870.0,197476.0,197819.0,198819.0,204011.0,211992.0,217801.0,221568.0,219369.0,215071.0,209464.0,208664.0,211718.0,212448.0,210781.0,210755.0,217016.0,220141.0,224886.0,230099.0,238220.0,243400.0,241015.0,239957.0,233381.0,238348.0,241902.0,254359.0,265176.0,282256.0,292555.0,298970.0,300120.0,297824.0,296450.0,293434.0,291301.0,284852.0,286638.0,299837.0,318052.0,331715.0,339197.0,341529.0,339433.0,329933.0,320503.0,313230.0,305649.0,301075.0,299796.0,305328.0,318428.0,326095.0,335271.0,334869.0,341327.0,345433.0,352769.0,346283.0,337499.0,331535.0,331279.0,345039.0,353716.0,375714.0,382636.0,387851.0,380571.0,370882.0,363426.0,374043.0,370385.0,365948.0,342887.0,346519.0
394753,65,"Knoxville, TN",msa,TN,159587.0,164190.0,165282.0,166673.0,167101.0,162512.0,159368.0,152260.0,148480.0,147656.0,149552.0,153148.0,152608.0,156583.0,160228.0,163008.0,160331.0,154982.0,151606.0,152011.0,151946.0,148793.0,145722.0,148251.0,155131.0,161429.0,164898.0,167300.0,168492.0,164769.0,158774.0,155120.0,156964.0,161652.0,159329.0,161288.0,158179.0,159587.0,165373.0,169229.0,171937.0,162625.0,157354.0,150412.0,155962.0,155391.0,155879.0,148900.0,153028.0,163457.0,171511.0,173812.0,172636.0,166349.0,162519.0,159501.0,159076.0,153192.0,147853.0,148266.0,157061.0,166111.0,171053.0,171503.0,170492.0,167179.0,164224.0,159783.0,162771.0,160576.0,155450.0,152857.0,157347.0,168471.0,179691.0,184109.0,184965.0,177671.0,173414.0,172226.0,171739.0,171449.0,169584.0,167350.0,172038.0,177996.0,185440.0,187366.0,185224.0,182471.0,179843.0,179299.0,177128.0,176686.0,173716.0,175985.0,179173.0,184504.0,188902.0,192091.0,200355.0,198659.0,194424.0,188893.0,185725.0,187605.0,182922.0,188882.0,192808.0,197932.0,199936.0,203243.0,210699.0,207708.0,204746.0,199989.0,200583.0,200704.0,198024.0,201443.0,201465.0,207592.0,211275.0,217712.0,217944.0,214303.0,212061.0,211160.0,210629.0,208428.0,202327.0,207106.0,212277.0,226833.0,230827.0,237679.0,236731.0,234939.0,231441.0,229714.0,233934.0,233898.0,232748.0,232751.0,235636.0,240824.0,242456.0,253430.0,264388.0,277052.0,279142.0,277529.0,276127.0,272696.0,270251.0,271395.0,276797.0,288263.0,299439.0,310716.0,314653.0,314811.0,313435.0,318800.0,320856.0,317502.0,310706.0,312212.0,330477.0,351310.0,364492.0,363121.0,362800.0,355126.0,351280.0,348193.0,349246.0,346593.0,342302.0,345558.0,353618.0,369391.0,385801.0,395535.0,393486.0,385629.0,385529.0,382519.0,375590.0,370638.0,371927.0,380300.0,386948.0,396290.0,410040.0,422397.0,425634.0,420261.0,421692.0,416009.0,414297.0,396233.0,395482.0,394610.0,401415.0
394367,66,"Baton Rouge, LA",msa,LA,185356.0,187871.0,191169.0,190941.0,188180.0,180339.0,180521.0,174045.0,172634.0,170238.0,176662.0,184600.0,183896.0,185491.0,185512.0,192480.0,191388.0,186523.0,178736.0,175693.0,174895.0,177256.0,183233.0,188616.0,191192.0,187907.0,189738.0,188639.0,194532.0,191353.0,188553.0,191183.0,195550.0,195080.0,183735.0,178703.0,182681.0,189134.0,191297.0,191869.0,191793.0,185492.0,189215.0,178930.0,179430.0,168092.0,174603.0,177246.0,180883.0,186219.0,186931.0,193917.0,190528.0,196189.0,192164.0,192967.0,184146.0,174331.0,171750.0,178191.0,191085.0,193906.0,194397.0,192987.0,192170.0,187562.0,183446.0,182710.0,185524.0,180617.0,179314.0,180687.0,190396.0,195752.0,200426.0,197729.0,201040.0,196671.0,201786.0,195580.0,193918.0,191572.0,203032.0,210439.0,213883.0,210022.0,213324.0,214107.0,211205.0,204474.0,198637.0,194527.0,197565.0,200683.0,202905.0,201753.0,207376.0,211068.0,213870.0,216025.0,219471.0,215832.0,208041.0,196582.0,188758.0,179679.0,178613.0,181709.0,191602.0,198967.0,210504.0,214859.0,215616.0,211068.0,210888.0,210469.0,208120.0,204150.0,205117.0,206709.0,211311.0,214245.0,217481.0,220242.0,221152.0,219148.0,212800.0,212486.0,211688.0,212411.0,206551.0,208556.0,212030.0,221455.0,229997.0,231379.0,228800.0,224310.0,226688.0,222498.0,218542.0,215079.0,217402.0,223449.0,230414.0,234075.0,236273.0,239087.0,245233.0,246426.0,245204.0,248944.0,246566.0,244276.0,238257.0,243520.0,253758.0,261966.0,271127.0,270422.0,274917.0,267362.0,268452.0,267000.0,267753.0,266336.0,266479.0,272591.0,278277.0,284592.0,289547.0,292038.0,288039.0,281466.0,274992.0,273439.0,272140.0,285020.0,280358.0,282318.0,267198.0,276711.0,278877.0,285608.0,283987.0,284183.0,281482.0,272140.0,262296.0,265045.0,272555.0,281044.0,279837.0,286886.0,297842.0,306993.0,300503.0,289730.0,281475.0,285614.0,287910.0,291878.0,288466.0,293755.0,291331.0
394843,67,"McAllen, TX",msa,TX,163011.0,163022.0,158220.0,171040.0,169141.0,168397.0,166638.0,179364.0,179246.0,180072.0,167623.0,167792.0,169056.0,180628.0,205502.0,200066.0,199667.0,171240.0,170122.0,172236.0,175932.0,172688.0,199386.0,184299.0,178416.0,128851.0,132207.0,136036.0,143117.0,147094.0,141748.0,144285.0,140806.0,134667.0,129340.0,127132.0,132084.0,131417.0,130330.0,128742.0,122719.0,126169.0,132510.0,135773.0,130167.0,120528.0,120035.0,123940.0,130803.0,132172.0,131633.0,130063.0,130201.0,135440.0,137231.0,137732.0,131322.0,137434.0,132423.0,132051.0,126038.0,134898.0,141928.0,148301.0,139948.0,139375.0,135980.0,139643.0,135340.0,129549.0,126880.0,129391.0,131218.0,139539.0,136328.0,138029.0,130754.0,134001.0,130086.0,130377.0,133405.0,136751.0,134625.0,128372.0,126633.0,131503.0,138175.0,142553.0,141860.0,142556.0,143719.0,144390.0,152268.0,154669.0,154273.0,141417.0,139746.0,148014.0,160367.0,157137.0,154795.0,151003.0,157378.0,159164.0,154288.0,150297.0,146721.0,151541.0,156455.0,157791.0,162085.0,162092.0,162540.0,155096.0,152453.0,150613.0,153079.0,154398.0,154698.0,153190.0,151922.0,156483.0,157141.0,169589.0,170487.0,174022.0,164556.0,160621.0,158522.0,157450.0,156503.0,157365.0,157888.0,164566.0,167856.0,174738.0,173647.0,170520.0,167218.0,164933.0,167025.0,164856.0,168476.0,169301.0,170320.0,172654.0,178933.0,187922.0,194208.0,197611.0,194820.0,192217.0,190740.0,191821.0,192165.0,195091.0,199725.0,204496.0,210649.0,219040.0,221218.0,222834.0,220318.0,221409.0,220200.0,217701.0,216997.0,217471.0,226910.0,234201.0,243834.0,241249.0,240774.0,228691.0,221642.0,218255.0,217343.0,214176.0,217408.0,219980.0,229822.0,234613.0,236258.0,232867.0,229368.0,236187.0,241009.0,236020.0,226936.0,215965.0,220199.0,217406.0,222897.0,223405.0,231793.0,234678.0,228775.0,230868.0,232375.0,240404.0,240520.0,243225.0,246427.0,244345.0,240744.0
394908,68,"New Haven, CT",msa,CT,270653.0,272388.0,287940.0,303769.0,310075.0,295320.0,279855.0,262574.0,261140.0,254906.0,250597.0,241740.0,240595.0,245044.0,253917.0,261311.0,267844.0,260462.0,253489.0,247904.0,251506.0,247388.0,246626.0,240403.0,251084.0,250492.0,265452.0,263997.0,268098.0,255009.0,256451.0,246783.0,249512.0,240210.0,243684.0,243300.0,249978.0,259409.0,273514.0,277107.0,272751.0,256591.0,247658.0,242735.0,236131.0,223873.0,208666.0,202851.0,215121.0,227172.0,249260.0,259795.0,270146.0,264334.0,249939.0,242222.0,237039.0,232937.0,223326.0,215598.0,228047.0,237219.0,257124.0,261750.0,272906.0,266312.0,257244.0,247993.0,238997.0,228979.0,218111.0,209940.0,218680.0,230596.0,246186.0,254440.0,254581.0,248911.0,242494.0,236075.0,236126.0,227094.0,218378.0,211693.0,215929.0,230689.0,242925.0,252232.0,256648.0,252519.0,244753.0,229319.0,224343.0,223417.0,223621.0,224783.0,230148.0,236026.0,248048.0,251610.0,260622.0,253835.0,249314.0,240527.0,239757.0,238445.0,230720.0,225186.0,220651.0,229957.0,246009.0,256432.0,264296.0,254901.0,256449.0,250381.0,251652.0,251640.0,250288.0,251181.0,250086.0,259677.0,275722.0,283781.0,286242.0,275224.0,269319.0,261696.0,260703.0,256073.0,252378.0,255214.0,266916.0,282048.0,291086.0,290798.0,289136.0,276280.0,272976.0,263623.0,259935.0,251217.0,245288.0,251198.0,260881.0,272140.0,279819.0,291904.0,303720.0,309933.0,310891.0,314209.0,316069.0,310420.0,303068.0,308201.0,322728.0,344756.0,355536.0,364964.0,362566.0,359826.0,351785.0,350597.0,345857.0,342078.0,355676.0,358933.0,376748.0,373520.0,392434.0,402438.0,409414.0,406161.0,395303.0,387574.0,374188.0,358983.0,345213.0,343854.0,363712.0,392251.0,413932.0,418916.0,418362.0,421114.0,423684.0,414294.0,404843.0,393844.0,394301.0,399152.0,405407.0,422287.0,443903.0,462061.0,466449.0,465648.0,460996.0,448956.0,432461.0,414825.0,423000.0,425792.0,456591.0
394561,69,"El Paso, TX",msa,TX,161246.0,159197.0,165126.0,166858.0,168633.0,163912.0,162443.0,158921.0,158141.0,160519.0,160981.0,161528.0,158410.0,156205.0,157188.0,157336.0,156614.0,151919.0,149471.0,150166.0,153142.0,156625.0,153829.0,150366.0,147192.0,149923.0,152300.0,154573.0,158824.0,162194.0,159653.0,156817.0,154011.0,151295.0,152177.0,151773.0,154164.0,151126.0,148819.0,151348.0,155913.0,154504.0,152690.0,151256.0,152782.0,151370.0,150148.0,146834.0,145188.0,143059.0,144205.0,145901.0,150484.0,153440.0,158499.0,154526.0,154010.0,147067.0,145176.0,147151.0,151433.0,152358.0,152923.0,155461.0,162653.0,160415.0,161596.0,168096.0,170289.0,161767.0,144493.0,138457.0,140314.0,154452.0,160060.0,165331.0,156469.0,161082.0,164196.0,170218.0,172935.0,163089.0,155781.0,146461.0,147378.0,149323.0,153789.0,161155.0,161238.0,157487.0,152367.0,153624.0,156010.0,155122.0,155994.0,149694.0,149245.0,148514.0,153416.0,158101.0,157850.0,159257.0,161622.0,164534.0,161261.0,157851.0,153420.0,160447.0,158440.0,160466.0,156622.0,162252.0,167642.0,166518.0,162228.0,158622.0,157952.0,160844.0,158852.0,160824.0,162841.0,166479.0,171226.0,174619.0,176899.0,176421.0,173172.0,170719.0,169194.0,165412.0,164375.0,164007.0,165741.0,168578.0,170659.0,177070.0,177021.0,178656.0,173340.0,173709.0,172625.0,180423.0,179781.0,179518.0,174939.0,180512.0,186071.0,194562.0,197593.0,199166.0,199290.0,198469.0,200515.0,199063.0,201687.0,202474.0,207294.0,211203.0,216331.0,220615.0,223652.0,221445.0,220086.0,220194.0,226252.0,226889.0,232499.0,234280.0,242598.0,247989.0,254049.0,255382.0,252966.0,250929.0,246501.0,246422.0,244199.0,241437.0,237976.0,239639.0,244029.0,248764.0,256922.0,265174.0,267170.0,264236.0,261457.0,265727.0,261611.0,257811.0,254273.0,254993.0,257230.0,262622.0,269198.0,276399.0,272916.0,269975.0,268419.0,268794.0,275450.0,275108.0,281136.0,273182.0,271368.0
