RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31
394466,28,"Cincinnati, OH",msa,OH,1084.9715892980082,1089.027082461515,1097.0994418763285,1104.6252682248094,1113.156922983445,1116.217865852525,1124.118141926552,1125.276547055142,1131.304240369308,1126.3731900113796,1130.4864511261221,1128.9173432394161,1133.7415613510664,1131.3260702291336,1139.454289697852,1144.663426980996,1156.0655930130517,1153.5377660549073,1156.6052225046865,1155.104558693077,1158.5447604654053,1156.9292387292683,1156.7923136630664,1159.8418063963422,1167.1258470313765,1177.965797624032,1185.9440718407059,1198.7877777330143,1206.6819554404037,1212.940340051974,1214.7538975590612,1215.4648562808106,1212.4060280412475,1211.3562267326827,1213.1055521349235,1219.902684349582,1222.2677731087988,1226.5071160581904,1236.506224669689,1249.0790341432619,1256.3525094855765,1260.7254895935168,1262.2063041599793,1264.4106489587743,1264.1743862919318,1267.558752465627,1271.5644871654217,1278.2750981098611,1283.684905325238,1292.7940096703794,1298.244520842347,1308.4379385672507,1317.3398207268535,1326.9886637520087,1332.9577631427862,1331.3842676149025,1325.3667032264138,1324.502610730296,1335.1398901767277,1345.8528761002274,1353.6552164876543,1360.2084599536136,1370.0125800322542,1374.597471232609,1374.668574024431,1381.3212289622313,1394.3513778008646,1406.4553133315546,1414.4268594731018,1415.2620307391653,1418.30560279422,1424.0011680881992,1434.3503881434647,1447.8383606331572,1465.3530852005679,1486.4825377290256,1504.3336852746668,1523.6290567006122,1538.098583047598,1555.0721552784917,1559.5479243364582,1555.8132372069038,1558.65576362152,1562.584481459642,1584.6970223537521,1598.2196704204923,1626.0005018105421,1647.4733732967525,1662.7179960494134,1677.232714894158,1684.9068562948696,1704.515252288825,1709.4196779640042,1714.6034389824028,1709.6165911333678,1710.353595609178,1717.5430068898713,1733.4327252120227,1751.4099854535116,1768.3730174725947,1785.0576508334614,1796.5060011651778,1804.176340245127,1813.713320301805,1824.7863075396626,1845.8063899876493,1851.1935634072256,1856.328603544171,1851.3119321480096,1857.592706339752,1871.436631084583,1887.8831342575684,1905.4040714829102,1924.835144680848,1938.855621934422,1948.6791222089396,1943.1861646019252,1945.2718151908543,1951.9926381922141,1957.9498942411785,1964.946839863359,1963.7502549997498,1977.3111583313575,1982.2634604806733,1997.77460196477
394355,29,"Austin, TX",msa,TX,1534.922831438551,1549.2749135451843,1558.2020634388643,1564.9363224902545,1578.3518743720133,1586.2305076843547,1598.7093006637588,1604.0669698022618,1602.2977656093515,1591.7783615233025,1582.9406890646394,1588.4913750194073,1599.0153425689864,1610.131128691859,1618.3268055945612,1629.2218718557428,1639.4539754975378,1646.1348619489615,1652.6579271864316,1649.5810349723804,1642.7125149914411,1628.93558878607,1624.1868447763409,1620.6777719687727,1631.0100480142667,1646.758737758772,1668.1473679786852,1681.3145873585572,1687.237475571289,1692.865017387444,1691.1102673459816,1681.9868310579861,1674.3572706879431,1663.447856493497,1665.0278434275008,1666.2176505906675,1671.7078458833162,1682.3866772401793,1693.0732930914392,1712.5957186588828,1723.7934552992622,1732.7005143641588,1735.1555658530299,1732.202179617309,1728.743375721193,1722.946638338576,1723.8738871886317,1724.5590783264809,1732.8680426596507,1747.3205212262828,1761.4216576130793,1774.7346202863237,1783.277736811578,1793.8217106080513,1802.8131802795767,1800.9775313103946,1801.1594312637042,1793.9824460891034,1798.0353102110196,1800.1473609816287,1812.382886290432,1823.9274805055813,1832.3733106136267,1832.702126930052,1831.9660850817068,1840.2255350043083,1852.3681545061827,1864.9169023435736,1873.597731415555,1880.1011886876663,1887.4483150526146,1898.691000039167,1920.2251833826233,1944.2493599910908,1973.1167165493587,2003.673269475962,2044.6347555925238,2086.687984545562,2129.251760560993,2155.781185081489,2164.404339570833,2166.14384737241,2177.363385969606,2196.9318661086245,2217.750539021431,2242.2937892884092,2261.502026502343,2288.362279975864,2308.3332267848236,2337.8570880540888,2357.9538190678522,2358.6498654722795,2353.847013912296,2337.7472213256187,2328.8084096211524,2318.3932390578534,2322.45135657028,2331.1634175677564,2345.5320769174923,2355.764082460466,2365.713531632368,2371.9248975403184,2370.3402767324997,2362.1288102946196,2342.5232155289636,2325.183518256097,2306.888239669373,2294.733169913538,2300.2370860529572,2317.5615308904626,2341.5445590626646,2352.4993561925203,2356.403722412194,2353.696080752352,2353.483611288791,2339.763202536936,2328.250320037606,2305.272390786869,2299.7032617756004,2300.864113172662,2308.221048103794,2317.4984865903652,2322.392331991486,2333.2160480078496,2342.911927296463
394775,30,"Las Vegas, NV",msa,NV,1235.7174116331917,1243.3705239930734,1252.576764930501,1263.613318588375,1272.7153099212346,1278.9038548638716,1284.263636835961,1288.5122833550415,1293.17172756572,1292.571125969984,1291.363804009908,1288.6095877009639,1288.6113144173382,1292.0915593608408,1298.2942226446892,1311.753029080764,1321.8536831642018,1333.9655892396493,1335.058694992616,1338.9352282312059,1338.3008708455002,1339.1551798138594,1340.1259738585536,1340.9477543452665,1347.7525944943732,1354.480215720025,1365.8970241381026,1377.8757366705997,1390.8279749192263,1402.7599583297292,1411.2270557637032,1415.2284368128685,1416.0408235811497,1415.6960628201966,1415.6125739218082,1418.3401477194298,1422.960840117515,1431.838067975525,1445.1498780516874,1462.7074683165656,1480.9367237485365,1493.8726838843513,1502.520911539128,1507.51634577371,1511.434888147458,1512.3038859794817,1513.7370264669353,1515.6858836422903,1522.415096480263,1529.3198178679547,1545.2228498015043,1562.5427582466448,1578.8694909962053,1590.0033533872963,1593.804128936279,1599.9056912723904,1600.8856098938081,1599.114183545517,1593.6817619264611,1591.2853927487495,1596.1390436451668,1606.320150242323,1616.0263778395945,1612.6105023184991,1613.241039381996,1620.0342857831813,1646.3747394620234,1669.6739044945787,1692.7074368373007,1711.0752438773757,1723.6168684729992,1732.720736539617,1744.9139392589614,1762.1287271594372,1788.7179696941384,1789.9861663815645,1840.2966253596603,1878.2832064424185,1945.6198459189711,1968.5049582480979,2000.7943379348071,2027.0141308233272,2051.9878270300965,2059.3064004612897,2075.8083325808516,2084.6903038218597,2103.2187404841156,2115.228838590488,2128.3568178783594,2147.052070173499,2161.9972916586935,2165.255287496211,2148.0550437072447,2125.210309483948,2104.0938070961292,2093.4372084660117,2097.5732275239507,2104.205644304198,2122.4983121431337,2133.782887225898,2150.4061084172727,2158.5679353394535,2163.1053448152666,2168.0616028986237,2163.5809287013967,2157.1586846516193,2149.9751223103995,2153.8921033300007,2164.0528740092527,2173.398996202352,2191.106825174019,2202.7378914708725,2217.078208413691,2228.8851401768916,2242.7253821740856,2249.6719614941007,2248.718386341636,2240.4367291099807,2234.2277102162166,2229.5903029471438,2239.2710279579633,2250.4929766019163,2259.2645182429974,2260.1886898416737,2260.2756312055785
394735,31,"Kansas City, MO",msa,MO,1010.5174906258071,1015.1592325957668,1023.0654781490869,1027.328590315031,1031.547737933377,1037.2009702039113,1042.879407332566,1049.0908921049363,1048.9913096482385,1045.822386582929,1042.4636479833473,1041.3303009124052,1045.463244617699,1049.8409919838402,1056.0951738113658,1061.8357464201297,1065.5509897483912,1072.2466103784227,1078.3630409326806,1085.1249536218859,1090.5933630185366,1089.868643940862,1088.0905616236353,1083.6976074077756,1084.6661757991044,1090.3011534282614,1098.677267033061,1108.3917413712504,1118.5993527208077,1123.0046731339019,1126.7422326178544,1128.0214139389532,1129.399627810509,1129.6441116302663,1130.5094770942585,1133.9302992696432,1135.2765189258785,1138.9046508779347,1145.9302027197934,1156.019745466684,1162.6717133446793,1169.3801633639102,1169.9507106557257,1170.3552095587715,1171.1887472042224,1169.8519458184508,1169.9299704609641,1165.4099868481253,1170.8983122019363,1177.9064913129462,1188.8297264303192,1197.5098697652186,1207.0951549612407,1215.2107430328256,1223.5748025197856,1221.653385366185,1216.338514308154,1207.0807224812984,1205.9553482796855,1212.9916035213307,1220.2908540973103,1229.9974880197767,1237.2596670625212,1247.505111755354,1253.359418471174,1265.0608172818247,1275.3453883514264,1286.6755274914883,1292.594734293217,1296.3897029647974,1297.743522048656,1296.3610087974066,1303.6210249449719,1314.0757523310738,1326.2218228696743,1337.7094223549154,1356.446116708556,1374.5360483090767,1392.282369565265,1401.444320167758,1408.417677775503,1412.268233910213,1412.3401114934684,1423.039732752379,1431.1036155438585,1446.3015459599708,1454.5954122296903,1468.6870137938217,1486.6232330525213,1504.4200494125525,1522.1265640071451,1531.3779509203173,1538.8062360210301,1537.0579074814368,1538.1638997420823,1540.5758666551133,1549.1762461410085,1557.0668628886776,1568.2635088267152,1582.4083370614317,1597.497059240229,1608.851501953677,1618.6392152301119,1628.175336672712,1630.2572489415534,1632.5178704369575,1633.861771742945,1647.2119969772934,1654.5380052290216,1665.770896189585,1674.5554625259974,1685.9024367808802,1696.9071083533968,1705.9033106620927,1720.8523356789556,1730.6959061422035,1736.656510693818,1736.817873799909,1737.2624157603818,1738.8181059070714,1750.7961852093927,1756.8693623446825,1773.100499769571,1782.5545841195174,1799.2491966825094
394492,32,"Columbus, OH",msa,OH,1069.5318336597911,1075.021501297177,1073.4496353289758,1083.3496938355875,1098.634637839163,1110.1759344173413,1112.8526171603792,1113.396838444078,1112.442603754191,1117.9402552197384,1112.5897384118261,1114.506709950135,1118.910308233095,1123.6944539788196,1130.2838680703007,1135.8659613706484,1148.1249096225902,1159.7589821619836,1159.2019926146247,1154.584966667703,1145.706760820406,1146.2308203437422,1148.5174854870647,1153.4378352357337,1158.220111456449,1169.9180615899754,1180.9949211028604,1191.8040643134461,1197.225159077489,1201.7237378070242,1207.8990927759298,1209.949711935173,1215.905422082765,1213.0820191292744,1216.372328374721,1218.3325064085996,1227.139334600043,1234.126030412678,1250.546564486298,1265.0895318368225,1277.65361982348,1277.293400589966,1278.1512144152712,1279.8270925199895,1280.4387695337318,1281.1401162750235,1280.4424056681644,1282.4650336904645,1287.8708750814587,1295.9482962840004,1309.1237498125158,1319.4965364993075,1330.829495826611,1334.4906890049238,1336.8515946223968,1337.3026822999839,1341.9574937889668,1346.456388617518,1350.241091789384,1351.3156212446681,1357.7789639125463,1363.7460248276543,1368.6122276709782,1376.9297579767092,1387.4393431061587,1398.6540213675823,1405.8692433174315,1416.0920261242773,1428.1230233463627,1437.3979905714377,1436.581809238895,1436.041799424324,1442.59092346582,1456.5739744132381,1475.1595147027442,1491.6534066435652,1510.1124693129082,1526.464544574816,1540.802372882258,1553.3380783675939,1563.5222698499638,1568.3475303276477,1579.7137034628984,1579.2780772809026,1593.7172235924609,1598.1869001914345,1618.9144286895723,1626.8539177246726,1644.542409828124,1660.3729407307083,1683.7262191138307,1694.575144733264,1703.8842309604022,1700.33341604531,1707.1004369822258,1710.222369028727,1717.094451600517,1719.5862119904968,1727.8017090572735,1745.0203990019206,1760.9231658962385,1773.8941996657757,1779.075580356155,1791.85626603701,1798.846577815794,1804.0302504354017,1801.5263122706203,1802.9431651035748,1813.0736020014863,1828.757142957199,1850.0883974034223,1863.8578858900244,1874.964607345565,1886.977421602942,1905.8542442606818,1921.7907899562845,1926.4384432367385,1922.7684925457354,1919.4082076962695,1920.1420487769585,1926.2337055925047,1937.5269264285846,1949.5021057709582,1957.503954398329,1967.3626467005513
394705,34,"Indianapolis, IN",msa,IN,1058.2244925428454,1060.8869442174916,1068.4966033905619,1071.8191438646259,1079.4414553402667,1081.1006210792777,1084.899810860269,1085.1521028582051,1086.7393814076001,1085.9295174652402,1085.8681802559402,1084.5975412942842,1084.237503756679,1086.1811279241651,1092.9016801376158,1099.7271177218843,1108.5184918704663,1113.4981114615928,1117.9654186584683,1113.7403736518345,1109.1093580400127,1106.7576847538137,1104.2607917277094,1102.8959454655264,1105.1500840056829,1114.4299711490955,1125.2039661898293,1135.0809060555232,1142.8679274616923,1148.7103953259539,1150.034099876909,1151.123503717759,1150.5352136137537,1152.2088854237672,1150.4372585390327,1154.951880203771,1157.2129818710598,1165.3488275378181,1171.0935923878474,1181.3521210993713,1188.280290064419,1195.2475706209061,1197.9658641897506,1200.4004376137634,1196.523549159173,1193.6427246821424,1191.7993368166458,1195.4424071706444,1199.075147251811,1207.4726025564028,1217.6349806248677,1232.3267124330996,1239.4667774600164,1248.2471837023484,1249.492490557184,1251.626404034986,1255.128341941405,1252.8073950995931,1248.2714745658882,1242.647075088276,1247.9432074466129,1264.1353316935822,1279.3349629158251,1290.5725558205977,1299.8040139931697,1307.3427662819356,1319.6764510835462,1329.3013190447282,1340.5003070146101,1350.9946592314411,1353.6313687905115,1358.5249528945071,1360.517281587258,1372.4584058014898,1384.3028607337017,1398.3583631454328,1416.5425096305546,1436.8485049830274,1454.1942778227794,1473.6465775391464,1485.0537056117462,1495.7080411369884,1498.1573652826316,1498.241670223182,1506.818633182801,1515.260855126341,1535.396517451656,1552.34724537157,1573.9639716084785,1592.2060412532956,1610.4967054173092,1623.1728428208937,1627.347954848184,1625.443684012115,1622.477468213356,1622.0190514668868,1630.5293093155478,1637.542435687479,1652.8784030171587,1663.1428586847007,1677.5362664401682,1685.1354374861683,1694.2757846752231,1701.4108333391353,1708.1206988002803,1711.3234864120745,1710.651369051131,1717.53153436554,1728.1518911524388,1746.2550371495993,1759.3000777613652,1771.7320759732984,1782.335698947586,1792.57207988264,1812.209248625333,1821.7295971360493,1826.9048604406769,1818.3232888718267,1819.834246244936,1832.4543396563513,1847.5289045674729,1862.6346699181504,1870.84379787617,1884.4119450310627,1898.7910434472935
394475,35,"Cleveland, OH",msa,OH,924.2782580327734,933.7460524855393,937.1486311286934,946.4829549326366,945.9318739789284,947.0246372715188,945.6164867685268,952.223750299968,957.659597043671,955.9424386167237,952.026422748655,946.336361052773,951.5671791748324,950.454395171653,953.7119979627055,952.2951982108567,963.1400864317801,966.3000285840264,969.0834018531434,960.9019948818897,963.5811652459216,963.4371458331332,964.1151847711811,960.635353371944,960.5595550028258,966.1218326820219,976.8616033546847,987.9793015459433,996.7435497527077,996.7542638147766,992.9152276977727,989.4435756973987,991.0163058013022,991.8720614681893,991.3234318820087,988.7761435370919,993.057815380343,1000.7476364214236,1011.0143660590447,1014.6548229534219,1021.099774782048,1024.0324290086094,1026.8214805128541,1027.0299887515694,1019.9127885144966,1024.3278359654012,1028.9630665777518,1038.5959467919508,1035.885045013541,1036.9470035678278,1045.66798036508,1055.7401396011599,1059.6620271501138,1061.8710919211148,1062.8070452718723,1067.0963123424028,1067.4867732784116,1070.8556652646807,1062.1870347731794,1063.0681347252164,1061.9723479833065,1077.2606689629251,1084.6314643314186,1096.6236580144698,1104.0517955766065,1107.4752978020456,1118.159911727031,1125.3504155291787,1133.3121074981375,1135.7914366445702,1133.1625053844616,1143.2701221641182,1149.3951617789126,1164.79998686867,1171.5574147046073,1181.3945199626717,1191.8829553957519,1207.6414024864814,1224.8216121726325,1235.7671135516587,1239.887824856258,1249.1412074035325,1257.1950097125407,1272.7828931062068,1274.6839158478047,1292.5880795244939,1303.4869112981967,1318.6339893607915,1331.2604583367627,1341.9945367492755,1347.1493258772734,1352.1923518287408,1363.6929525001372,1378.8963069347233,1382.484688970117,1380.2002190428432,1375.5101834556917,1374.387790255351,1386.5361418583632,1402.699517412007,1419.5595873064567,1421.2319121457629,1435.761710401684,1450.1943359204727,1461.2872127025782,1460.5763450694828,1461.9624151744974,1473.50820550482,1483.1999822826372,1500.273413605019,1512.3664011686171,1522.5195631754864,1532.437906359705,1545.7796636490882,1561.7688471551187,1567.499745076048,1569.3153634046023,1569.04933774272,1573.8238122226069,1580.4649619228192,1594.9342593519145,1613.452766122654,1625.3674842105402,1635.5453345126646,1631.4711228787316
395059,36,"San Jose, CA",msa,CA,3124.478888759768,3144.7158232043957,3172.29980326089,3219.1106562893397,3298.156901380205,3371.1436003274484,3410.8501696204435,3412.4821361328245,3392.2007142719217,3399.727277259432,3388.576634561965,3391.3344305259116,3379.0131819461108,3396.0437496818063,3439.8433090301332,3454.760202064456,3504.8533703778767,3508.7286024654563,3527.3887419135385,3486.009308503818,3453.106476144481,3409.3672879836986,3385.1647763835063,3378.5572812479404,3410.6018010159623,3452.048717632035,3494.6984948976738,3520.797059688722,3556.0702965635824,3582.333381338849,3598.433807082197,3600.7036060887567,3597.369123894517,3582.2410967573637,3564.7728000533557,3561.701379360693,3585.447648273423,3614.34474591414,3634.161472254903,3646.662880079916,3668.8176937104786,3697.285394355768,3717.2412095439786,3722.263313377695,3705.963194841298,3679.9117014870285,3663.853994933672,3658.3761861519083,3671.1003629188813,3698.985753469825,3729.816825835614,3757.690848743589,3775.173105987247,3792.651509927253,3803.2060711034947,3803.1693751479083,3792.90254373732,3779.4363157648763,3745.7603629472123,3743.8442142515096,3753.9297205651637,3785.4963884574668,3803.9028000384114,3813.8413467942296,3813.0823800666803,3805.2199072516755,3795.9099465078034,3782.463330673022,3761.103168809661,3722.658094777484,3711.3501885632695,3700.116769106651,3707.0235995078046,3709.7231979020908,3722.1752892266604,3749.6581438176663,3791.6021130862473,3828.063883542584,3865.1964601228747,3882.462333468039,3892.470404772156,3892.532742565567,3884.773951849965,3895.524950347817,3915.7247879113133,3925.9164145197765,3948.0791635906016,3975.1413585920936,4030.4972067841395,4066.801572827808,4093.958492634468,4105.203782878488,4106.113711866661,4100.956875952875,4096.913116640207,4094.5432676818023,4103.023218260781,4101.5268262599475,4116.877672083835,4136.897232968912,4176.732882245373,4211.9077462999785,4222.4355150675,4238.845196842807,4246.353218021524,4251.977114242176,4223.025572718654,4200.872483178427,4192.049820465954,4214.610603580368,4253.6574267265305,4292.221215332679,4345.006988063332,4396.137606977239,4426.610931895638,4436.655598166631,4425.7099750197085,4429.270062796326,4401.874856209726,4384.769230223975,4378.532617578331,4403.847572909361,4435.807793913952,4472.007899350076,4507.632086974653
394902,37,"Nashville, TN",msa,TN,1375.6028615507753,1377.8404988853204,1398.3502318632184,1400.861235962787,1422.0551669915815,1433.9365656707246,1450.7011139594495,1454.7039326770291,1447.9755695673941,1450.1459080639033,1445.4390383401533,1452.8803450442763,1460.3859746597245,1471.9552048880394,1481.1826018961979,1484.2524401579747,1498.698504276425,1514.9052985603585,1526.1020619095864,1535.297646347099,1529.84868575943,1527.243550242411,1513.0921069842796,1513.4181848807727,1520.5413633711355,1533.689929462125,1551.6657421685145,1565.7683083890638,1580.7907203704924,1582.4737511904862,1583.5474373964391,1585.9987292383662,1588.814717175709,1585.9347239914557,1577.2156659339926,1574.468952665977,1581.20997278739,1596.16277710624,1614.0932348666113,1625.5978896851675,1633.2297521803534,1634.8315188609872,1636.172818334411,1639.5488007035924,1635.6550658701426,1636.7557021624125,1632.5287547722864,1636.8110911919555,1640.1313426151978,1647.9311103755826,1661.4362658334,1673.8124505132084,1687.138239116336,1695.947804210156,1703.3349182797408,1705.2235401181879,1701.3254749786126,1696.3075214494431,1696.8758986541427,1702.1494485950323,1708.2500358356233,1717.2821894480155,1729.0772555768508,1737.951287221612,1745.8741040303246,1752.5304847318992,1766.3099999462122,1779.1098840048658,1782.8459281797077,1789.119964566467,1782.301131816997,1789.8160235760597,1795.584075116526,1817.4348260393413,1837.519222932796,1862.688179878065,1888.0641586905308,1919.509833749012,1949.4105121271166,1976.5166934503293,1995.0129488393432,2009.926069346874,2022.3234707900401,2035.7761025738948,2051.7162459692668,2076.586772031498,2101.9444545753663,2126.8165106024867,2152.9299194466053,2177.291802638169,2201.201389153131,2215.1655616357766,2218.4579869715267,2216.2395272914932,2221.1200774736617,2223.6261219378866,2224.5235331707668,2222.985723786738,2237.1186354576917,2254.682218822943,2275.895929977418,2288.179692137114,2300.623862188083,2301.3052317311412,2299.8309691373147,2289.461826289287,2280.7755356164503,2276.920533034624,2284.9060070985797,2296.793033827792,2318.5990738197333,2335.048188149267,2343.0446312565296,2351.709468530293,2361.8796955928033,2378.8015289173245,2375.336505871452,2374.348523622458,2364.879784889086,2358.4596812892423,2353.7732837444255,2358.4766153947735,2375.7565757553944,2388.9994096995288,2403.571948467131
395194,38,"Virginia Beach, VA",msa,VA,1319.0258367921138,1317.7978671888266,1323.0331828678334,1329.1942588915113,1337.4760420482194,1340.7477876221153,1340.7685527272477,1340.0681516654824,1338.3607988558456,1336.15448066751,1333.4619514734932,1331.9139981957558,1333.7480821837169,1337.1068082639265,1343.417813890773,1349.2115335084402,1354.3346403261667,1355.6591520324573,1358.4811674272985,1358.2869242450577,1355.5472185579656,1351.0560823470628,1345.2858617193583,1349.3212892615918,1353.1560396959098,1364.9219608158792,1372.4258222868427,1379.7609674607017,1386.9950944215325,1390.5838532496566,1393.2088014013052,1390.967962170591,1387.744409938525,1385.0521569341656,1384.7034462504043,1385.627460932564,1389.5533329557147,1395.6007552638787,1405.9115336243983,1414.7881271624915,1419.2640185811254,1422.4605683547238,1424.1207015198315,1426.543391595019,1420.741940434457,1420.7035890981763,1422.5667779067014,1429.628471388357,1432.5781917403106,1437.0517439451644,1449.3151988726008,1459.3039287383783,1466.5012911278784,1470.8211077373742,1473.0078610526446,1476.381267932045,1475.8241009445894,1473.1844569162677,1473.2204752612968,1477.5382510409509,1482.2212702326638,1493.328486093269,1501.386487631255,1509.6699627040884,1512.0695529690217,1516.9128102234945,1530.583102667142,1546.5895561141892,1559.3667980119167,1567.444674168773,1578.0456963380493,1582.3250122042398,1598.188909834846,1605.2823756607409,1624.4306183129145,1635.8750847438919,1653.0351482230917,1668.5424590245939,1690.1637080491307,1711.8555268425196,1734.7001999408462,1755.2626686832923,1764.8412983441872,1780.6013887971071,1792.9544144500899,1806.1869393192126,1823.8574938580848,1842.2805095678154,1872.4122136847707,1880.2731040204942,1890.125800474062,1895.8494382422045,1907.1786511078465,1921.205063656737,1931.099981520553,1941.3594844047593,1948.6016253765715,1957.882229216186,1971.580393208364,1987.0648194186338,2002.6887274181815,2013.245624905915,2021.483238504849,2024.2385753183041,2039.708664854372,2047.1737365818672,2056.340180032878,2061.704291716602,2071.819831588008,2085.6724179208522,2096.3683103304943,2101.36380905938,2111.1017547559018,2126.7720938745806,2142.942594106678,2151.8383482576296,2161.8376207239476,2163.4954248683584,2176.6722034162904,2167.8614481399545,2184.3626449492062,2188.4025152935815,2205.4664203697016,2208.2860778863997,2221.574343000358
395005,39,"Providence, RI",msa,RI,1596.3734450390664,1595.9206432587025,1622.0511597088382,1639.5960598082372,1665.9928806521411,1683.0505599236644,1669.0946056165462,1671.865902475266,1652.7086176152798,1667.8877369143815,1657.9994642491713,1671.4248350781827,1682.655398365646,1697.6871040376632,1722.9309903016253,1743.0517100662832,1768.6107890250287,1741.0545148996423,1737.032456423841,1725.6764178024114,1752.817269410645,1746.4765338587806,1758.2755770791862,1780.6905630490735,1809.3327469722597,1821.7338886649793,1817.9016387565437,1816.248452584314,1820.8354718120916,1822.1457779370269,1828.765043992171,1821.7159824507548,1790.9071401208805,1779.511941571696,1795.5726295546845,1825.588119555421,1860.8622029656249,1882.2200435952277,1921.5873827790424,1913.3906931357944,1917.0341335041203,1930.9079700327084,1938.5119667053684,1938.1747181532855,1930.296049491547,1928.947995196409,1930.570601839087,1921.2271208050513,1936.6825160110577,1961.1691981865188,1994.4663003507644,2007.0156581826325,2017.1694132420182,2012.2314713460496,2019.7135295500373,2009.4447507462287,2011.8522846065073,2012.218886798173,2025.9746196498486,2017.8830674609096,2025.2476629224266,2046.7114338916758,2091.551233952897,2120.7119619737464,2118.303448130232,2115.67738983814,2111.0273251028534,2124.251213939792,2157.00694562799,2170.7094372188026,2180.562124253773,2167.123693000046,2187.2022391784462,2241.882779452245,2301.2601441454713,2330.544055119125,2377.041311889558,2407.117071293493,2439.674810494751,2422.579684373742,2424.474028844576,2423.0372293018404,2408.5539994865476,2398.8166395709277,2439.982165474799,2495.7218300714026,2543.596772323336,2586.127496937404,2647.435179202303,2690.4735675349316,2698.867326293183,2674.235905553979,2677.742970347083,2665.269206223349,2660.5885272451087,2679.8052305823285,2715.52665853392,2765.1735622683386,2774.8142532934294,2837.5014232513986,2852.8626376314255,2877.916999706578,2853.053579464334,2836.3273745058646,2833.797691339115,2840.434343005617,2851.5241395736507,2877.15813261519,2899.632856007471,2901.879446049266,2919.698656359773,2955.694630972256,3004.034618231425,3015.3772101335153,3012.331053349044,3035.64556235053,3031.5029284814213,3045.038978538687,3054.573955970844,3056.3012178680665,3102.99516593712,3062.4161270206173,3112.966458699059,3107.680684859865,3198.144622256499
